"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"ACPY","2_BLT","-0.067","-0.38704"," 0.25745","2.2","1.754","2.837","0.30","0.31","1.00","0.45","0.30","0.14"
"ACSP","1_nSPC","0.21","-1.0552"," 1.5310","6.2"," 0.04633","38.46601","0.015","0.015","0.036","0.036","0.00053","0.00053"
"ACSP","2_BLT","0.21","-1.0552"," 1.5310","6.2"," 0.04633","38.46601","0.013","0.010","3.056","0.491","0.03899","0.00509"
"ACTH","1_nSPC","-0.74","-1.1697","-0.2712","1.5","0.8206","2.4375","0.233","0.23","0.32","0.32","0.075","0.075"
"ACTH","2_BLT","-0.74","-1.1697","-0.2712","1.5","0.8206","2.4375","0.099","0.19","1.80","1.22","0.178","0.227"
"ACTR","1_nSPC","-0.67","-2.1081"," 0.4791","7.3e+15","3.792e-02","3.462e+10","0.060","0.060","0.85","8.5e-01","0.0505","5.1e-02"
"ACTR","2_BLT","-0.67","-2.1081"," 0.4791","7.3e+15","3.792e-02","3.462e+10","0.011","0.022","0.59","8.1e-17","0.0066","1.7e-18"
"ACXA","1_nSPC","-0.88","-1.63831","-0.08036","2.2","0.9725","4.3212","0.076","0.076","1.2","1.2","0.092","0.092"
"ACXA","2_BLT","-0.88","-1.63831","-0.08036","2.2","0.9725","4.3212","0.018","0.043","2.5","1.1","0.047","0.049"
"AEOC","1_nSPC","-0.5","-2.782"," 1.778","1.1e+208","7.458e-21","7.763e+31","0.0046","0.0046","24"," 2.4e+01","0.11"," 1.1e-01"
"AEOC","2_BLT","-0.5","-2.782"," 1.778","1.1e+208","7.458e-21","7.763e+31","0.0044","0.0072","34","3.0e-207","0.15","2.2e-209"
"AERO","1_nSPC","0.18","-1.5695"," 1.9506","15"," 8.54","24.66","0.0063","0.0063","0.52","0.520","0.0033","0.00329"
"AERO","2_BLT","0.18","-1.5695"," 1.9506","15"," 8.54","24.66","0.0061","0.0051","0.80","0.053","0.0049","0.00027"
