"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CHME","2_BLT","Global",0,1.48,0.01,0.01,0.13,0.09,0,0
"CHML","1_nSPC","Global",0,1.48,0.01,0.01,0.09,0.09,0,0
"CHML","2_BLT","Global",0,1.48,0,0,0.04,0.03,0,0
"CHMR","1_nSPC","Global",0,1.48,0.16,0.16,0.06,0.06,0.01,0.01
"CHMR","2_BLT","Global",0,1.48,0.07,0.07,0.11,0.07,0.01,0.01
"CHOR","1_nSPC","Global",0,1.48,0.48,0.48,0.18,0.18,0.09,0.09
"CHOR","2_BLT","Global",0,1.48,0.2,0.2,0.34,0.23,0.07,0.05
"CHOX","1_nSPC","Global",0,1.48,0.14,0.14,0.06,0.06,0.01,0.01
"CHOX","2_BLT","Global",0,1.48,0.01,0.01,0.28,0.19,0,0
"CHPA","1_nSPC","Global",0,1.48,0.05,0.05,0.01,0.01,0,0
"CHPU","1_nSPC","Global",0,1.48,0.44,0.44,0.06,0.06,0.03,0.03
"CHPU","2_BLT","Global",0,1.48,0.43,0.43,0.14,0.1,0.06,0.04
"CHPW","1_nSPC","Global",0,1.48,0,0,0.08,0.08,0,0
"CHQN","1_nSPC","Global",0,1.48,0,0,0.04,0.04,0,0
"CHQN","2_BLT","Global",0,1.48,0.01,0.01,0.03,0.02,0,0
"CHQU","1_nSPC","Global",0,1.48,0.32,0.32,0.11,0.11,0.04,0.04
"CHQU","2_BLT","Global",0,1.48,0.31,0.31,0.24,0.16,0.07,0.05
"CHRE","1_nSPC","Global",0,1.48,0.44,0.44,0.13,0.13,0.06,0.06
"CHRE","2_BLT","Global",0,1.48,0.26,0.26,0.3,0.2,0.08,0.05
"CHSE","1_nSPC","Global",0,1.48,0,0,0.11,0.11,0,0
"CHSL","1_nSPC","Global",0,1.48,0.31,0.31,0.96,0.96,0.29,0.29
"CHSL","2_BLT","Global",0,1.48,0.22,0.22,2.58,1.75,0.57,0.38
"CHTL","1_nSPC","Global",0,1.48,0.13,0.13,0.19,0.19,0.02,0.02
"CHTL","2_BLT","Global",0,1.48,0.07,0.07,0.61,0.41,0.04,0.03
"CHTR","1_nSPC","Global",0,1.48,0.05,0.05,0.12,0.12,0.01,0.01
"CHTR","2_BLT","Global",0,1.48,0.04,0.04,0.18,0.12,0.01,0
"CHTY","1_nSPC","Global",0,1.48,0.11,0.11,0.02,0.02,0,0
"CHTY","2_BLT","Global",0,1.48,0.08,0.08,0.03,0.02,0,0
"CHUB","1_nSPC","Global",0,1.48,0.34,0.34,3.13,3.13,1.06,1.06
"CHUB","2_BLT","Global",0,1.48,0.11,0.11,2.86,1.94,0.3,0.2
"CHUD","1_nSPC","Global",0,1.48,0.04,0.04,20.93,20.93,0.76,0.76
"CHUD","2_BLT","Global",0,1.48,0.01,0.01,99.69,67.44,1.32,0.89
"CHUL","1_nSPC","Global",0,1.48,0.08,0.08,0.15,0.15,0.01,0.01
"CHUL","2_BLT","Global",0,1.48,0.01,0.01,0.33,0.23,0,0
"CHUN","1_nSPC","Global",0,1.48,0.03,0.03,0.14,0.14,0,0
"CHUN","2_BLT","Global",0,1.48,0.06,0.06,0.14,0.09,0.01,0.01
"CHVA","1_nSPC","Global",0,1.48,0.32,0.32,0.09,0.09,0.03,0.03
"CHVA","2_BLT","Global",0,1.48,0.58,0.58,0.31,0.21,0.18,0.12
"CHVG","1_nSPC","Global",0,1.48,0,0,0.16,0.16,0,0
"CHVR","1_nSPC","Global",0,1.48,0.03,0.03,0.09,0.09,0,0
"CHVR","2_BLT","Global",0,1.48,0.01,0.01,0.05,0.03,0,0
"CHXA","1_nSPC","Global",0,1.48,0.37,0.37,0.04,0.04,0.02,0.02
