"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CHAL","1_nSPC","-1.5","-2.6812","-0.2732","0.78","0.0452","3.8087","0.041","0.041","0.0153","0.0153","6.3e-04","0.00063"
"CHAL","2_BLT","-1.5","-2.6812","-0.2732","0.78","0.0452","3.8087","0.011","0.043","0.0062","0.0081","6.6e-05","0.00035"
"CHAM","1_nSPC","0.025","-1.1614"," 1.2827","13"," 1.912","56.367","0.0313","0.0313","0.035","0.035","0.0011","1.1e-03"
"CHAM","2_BLT","0.025","-1.1614"," 1.2827","13"," 1.912","56.367","0.0077","0.0075","0.174","0.013","0.0013","9.7e-05"
"CHAU","1_nSPC","-0.74","-1.2044","-0.2727","2.6","1.961","3.333","0.193","0.19","0.0027","0.0027","0.00052","0.00052"
"CHAU","2_BLT","-0.74","-1.2044","-0.2727","2.6","1.961","3.333","0.079","0.15","0.0072","0.0028","0.00057","0.00043"
"CHBE","1_nSPC","-1.4","-2.86622"," 0.04118","2.8","0.7877","7.9794","0.0289","0.029","0.0032","0.0032","9.3e-05","9.3e-05"
"CHBE","2_BLT","-1.4","-2.86622"," 0.04118","2.8","0.7877","7.9794","0.0061","0.024","0.0033","0.0012","2.0e-05","2.9e-05"
"CHBR","1_nSPC","0.25","-0.1966"," 0.6653","2","1.066","3.541","0.29","0.29","0.051","0.051","0.015","0.0147"
"CHBR","2_BLT","0.25","-0.1966"," 0.6653","2","1.066","3.541","0.22","0.18","0.032","0.016","0.007","0.0028"
"CHCI","1_nSPC","-0.3","-0.6957"," 0.1388","2.1","1.730","2.627","0.20","0.20","0.0041","0.0041","0.00079","0.00079"
"CHCI","2_BLT","-0.3","-0.6957"," 0.1388","2.1","1.730","2.627","0.35","0.42","0.0101","0.0047","0.00353","0.00198"
"CHCL","1_nSPC","-1.9","-3.3430","-0.4994","1.5","0.3568","3.8906","0.031","0.031","0.0024","0.0024","7.5e-05","7.5e-05"
"CHCL","2_BLT","-1.9","-3.3430","-0.4994","1.5","0.3568","3.8906","0.004","0.026","0.0033","0.0022","1.3e-05","5.9e-05"
"CHEP","1_nSPC","-1.4","-2.0462","-0.7697","2.1","1.443","2.839","0.174","0.17","0.0028","0.0028","0.00049","0.00049"
