"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CHUB","2_BLT","Global",0,2.41,0.16,0.16,0.02,0.01,0,0
"CHUN","1_nSPC","Global",0,2.41,0.11,0.11,0,0,0,0
"CHUN","2_BLT","Global",0,2.41,0.04,0.04,0.01,0,0,0
"CHVA","1_nSPC","Global",0,2.41,0.72,0.72,0.12,0.12,0.09,0.09
"CHVA","2_BLT","Global",0,2.41,0.83,0.83,0.83,0.34,0.69,0.29
"CHVE","1_nSPC","Global",0,2.41,0.13,0.13,0.02,0.02,0,0
"CHVE","2_BLT","Global",0,2.41,0.12,0.12,0.03,0.01,0,0
"CHVI","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CIFA","1_nSPC","Global",0,2.41,0.24,0.24,0,0,0,0
"CIFA","2_BLT","Global",0,2.41,0.37,0.37,0.01,0.01,0,0
"CIJO","1_nSPC","Global",0,2.41,0,0,0.01,0.01,0,0
"CILB","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CIOB","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CIPI","1_nSPC","Global",0,2.41,0.11,0.11,0,0,0,0
"CIPI","2_BLT","Global",0,2.41,0.07,0.07,0.01,0,0,0
"CISP","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CIVA","1_nSPC","Global",0,2.41,0.11,0.11,0,0,0,0
"CIVA","2_BLT","Global",0,2.41,0.2,0.2,0.01,0.01,0,0
"COBA","1_nSPC","Global",0,2.41,0.01,0.01,0,0,0,0
"COCI","2_BLT","Global",0,2.41,0,0,0,0,0,0
"COFL","1_nSPC","Global",0,2.41,0.03,0.03,0,0,0,0
"COFL","2_BLT","Global",0,2.41,0.1,0.1,0.01,0,0,0
"COGA","1_nSPC","Global",0,2.41,0.41,0.41,0,0,0,0
"COGA","2_BLT","Global",0,2.41,0.22,0.22,0.01,0,0,0
"CONG","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"CONG","2_BLT","Global",0,2.41,0,0,0,0,0,0
"COVE","1_nSPC","Global",0,2.41,0.34,0.34,0.01,0.01,0,0
"COVE","2_BLT","Global",0,2.41,0.38,0.38,0.02,0.01,0.01,0
