"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"PACH","1_nSPC","Global",3.29,0.16,0,0,0.01,0.01,0,0
"PACY","1_nSPC","Global",3.29,0.16,0.28,0.28,0,0,0,0
"PACY","2_TOW","Global",3.29,0.16,0,0.01,0,0,0,0
"PAFO","1_nSPC","Global",3.29,0.16,0.28,0.28,0,0,0,0
"PAIN","1_nSPC","Global",3.29,0.16,0.1,0.1,0,0,0,0
"PAMU","1_nSPC","Global",3.29,0.16,0.88,0.88,0.01,0.01,0.01,0.01
"PAPL","1_nSPC","Global",3.29,0.16,0.4,0.4,0.01,0.01,0,0
"PAPO","1_nSPC","Global",3.29,0.16,0.04,0.04,0,0,0,0
"PAPO","2_TOW","Global",3.29,0.16,0,0.01,0,0.01,0,0
"PARR","1_nSPC","Global",3.29,0.16,0.24,0.24,0.03,0.03,0.01,0.01
"PASC","1_nSPC","Global",3.29,0.16,0.07,0.07,0.01,0.01,0,0
"PEAS","1_nSPC","Global",3.29,0.16,0.03,0.03,0,0,0,0
"PESP","1_nSPC","Global",3.29,0.16,0.24,0.24,0,0,0,0
"PLAR","1_nSPC","Global",3.29,0.16,0.04,0.04,0.04,0.04,0,0
"PLEW","1_nSPC","Global",3.29,0.16,0.11,0.11,0,0,0,0
"PLGO","1_nSPC","Global",3.29,0.16,0.12,0.12,0.01,0.01,0,0
"PLIM","1_nSPC","Global",3.29,0.16,0.22,0.22,0.01,0.01,0,0
"PLJO","1_nSPC","Global",3.29,0.16,0.51,0.51,0.01,0.01,0.01,0.01
"POSE","1_nSPC","Global",3.29,0.16,0,0,0.04,0.04,0,0
"PRKA","1_nSPC","Global",3.29,0.16,0.02,0.02,0.01,0.01,0,0
"PRME","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"PROL","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"PSBI","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"PSCE","1_nSPC","Global",3.29,0.16,0.13,0.13,0.01,0.01,0,0
"PSDE","1_nSPC","Global",3.29,0.16,0,0,0.01,0.01,0,0
"PSDE","2_TOW","Global",3.29,0.16,0,0.11,0.01,0.03,0,0
"PSEV","1_nSPC","Global",3.29,0.16,0.12,0.12,0.01,0.01,0,0
"PSHW","1_nSPC","Global",3.29,0.16,0,0,0.01,0.01,0,0
"PSMA","1_nSPC","Global",3.29,0.16,0,0,0.03,0.03,0,0
"PSOC","1_nSPC","Global",3.29,0.16,0.16,0.16,0,0,0,0
"PSSP","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"PSTE","1_nSPC","Global",3.29,0.16,0.09,0.09,0,0,0,0
"PSTH","1_nSPC","Global",3.29,0.16,0.02,0.02,0.08,0.08,0,0
"PTHE","1_nSPC","Global",3.29,0.16,0.05,0.05,0,0,0,0
"PTSP","1_nSPC","Global",3.29,0.16,0.03,0.03,0,0,0,0
"RHAC","1_nSPC","Global",3.29,0.16,0.02,0.02,0,0,0,0
"RHRE","1_nSPC","Global",3.29,0.16,0.17,0.17,0.01,0.01,0,0
"SADI","1_nSPC","Global",3.29,0.16,0.06,0.06,0.01,0.01,0,0
"SAEN","1_nSPC","Global",3.29,0.16,0,0,0.01,0.01,0,0
"SAGR","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"SAPP","1_nSPC","Global",3.29,0.16,0.05,0.05,0.01,0.01,0,0
"SASP","1_nSPC","Global",3.29,0.16,0.06,0.06,0,0,0,0
"SATI","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"SAXA","1_nSPC","Global",3.29,0.16,0.04,0.04,0.01,0.01,0,0
"SCCA","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"SCDI","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"SCDU","1_nSPC","Global",3.29,0.16,0.44,0.44,0.02,0.02,0.01,0.01
"SCLY","1_nSPC","Global",3.29,0.16,0.01,0.01,0.02,0.02,0,0
"SCPA","1_nSPC","Global",3.29,0.16,0,0,0.01,0.01,0,0
"SCPP","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"SCPS","1_nSPC","Global",3.29,0.16,0.21,0.21,0.01,0.01,0,0
"SCRU","1_nSPC","Global",3.29,0.16,0.12,0.12,0.01,0.01,0,0
"SCRU","2_TOW","Global",3.29,0.16,0.01,0.25,0,0,0,0
"SCSP","1_nSPC","Global",3.29,0.16,0.08,0.08,0.03,0.03,0,0
"SCSP","2_TOW","Global",3.29,0.16,0.01,0.12,0,0,0,0
"SEBA","1_nSPC","Global",3.29,0.16,0,0,0.01,0.01,0,0
"SECO","1_nSPC","Global",3.29,0.16,0.04,0.04,0.01,0.01,0,0
"SEDU","1_nSPC","Global",3.29,0.16,0.02,0.02,0,0,0,0
"SEDU","2_TOW","Global",3.29,0.16,0.01,0.27,0,0.01,0,0
"SHAR","2_TOW","Global",3.29,0.16,0,0.02,0,0.02,0,0
"SNAP","2_TOW","Global",3.29,0.16,0.02,0.29,0,0,0,0
"SOLD","1_nSPC","Global",3.29,0.16,0,0,0,0,0,0
"SPBA","1_nSPC","Global",3.29,0.16,0.01,0.01,0,0,0,0
"SPBA","2_TOW","Global",3.29,0.16,0,0.06,0,0.01,0,0
