"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"OXBI","1_nSPC","Global",3.62,0.19,0.21,0.21,0.01,0.01,0,0
"OXTY","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"OXUN","1_nSPC","Global",3.62,0.19,0.22,0.22,0,0,0,0
"PAAR","1_nSPC","Global",3.62,0.19,0.79,0.79,0.01,0.01,0.01,0.01
"PACY","1_nSPC","Global",3.62,0.19,0.23,0.23,0,0,0,0
"PACY","2_TOW","Global",3.62,0.19,0,0.02,0,0,0,0
"PAFO","1_nSPC","Global",3.62,0.19,0.32,0.32,0,0,0,0
"PAIN","1_nSPC","Global",3.62,0.19,0.27,0.27,0,0,0,0
"PAMU","1_nSPC","Global",3.62,0.19,0.84,0.84,0.01,0.01,0,0
"PAPL","1_nSPC","Global",3.62,0.19,0.24,0.24,0,0,0,0
"PAPO","1_nSPC","Global",3.62,0.19,0.06,0.06,0,0,0,0
"PARR","1_nSPC","Global",3.62,0.19,0.16,0.16,0.01,0.01,0,0
"PASC","1_nSPC","Global",3.62,0.19,0.03,0.03,0.01,0.01,0,0
"PEAS","1_nSPC","Global",3.62,0.19,0.08,0.08,0,0,0,0
"PESP","1_nSPC","Global",3.62,0.19,0.02,0.02,0,0,0,0
"PLEW","1_nSPC","Global",3.62,0.19,0.15,0.15,0,0,0,0
"PLGO","1_nSPC","Global",3.62,0.19,0.19,0.19,0,0,0,0
"PLIM","1_nSPC","Global",3.62,0.19,0.34,0.34,0.01,0.01,0,0
"PLJO","1_nSPC","Global",3.62,0.19,0.59,0.59,0.01,0.01,0,0
"PLSI","1_nSPC","Global",3.62,0.19,0.02,0.02,0.01,0.01,0,0
"PRKA","1_nSPC","Global",3.62,0.19,0.06,0.06,0.01,0.01,0,0
"PRME","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"PSAR","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"PSBI","1_nSPC","Global",3.62,0.19,0.04,0.04,0.01,0.01,0,0
"PSCE","1_nSPC","Global",3.62,0.19,0.23,0.23,0.01,0.01,0,0
"PSEV","1_nSPC","Global",3.62,0.19,0.32,0.32,0.01,0.01,0,0
"PSHW","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"PSOC","1_nSPC","Global",3.62,0.19,0.27,0.27,0,0,0,0
"PSTE","1_nSPC","Global",3.62,0.19,0.31,0.31,0,0,0,0
"PTHE","1_nSPC","Global",3.62,0.19,0.06,0.06,0.01,0.01,0,0
"PTSP","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"PUFF","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"RHAC","1_nSPC","Global",3.62,0.19,0.01,0.01,0,0,0,0
"RHRE","1_nSPC","Global",3.62,0.19,0.29,0.29,0,0,0,0
"SACA","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"SADI","1_nSPC","Global",3.62,0.19,0.02,0.02,0.01,0.01,0,0
"SAEN","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"SAFL","1_nSPC","Global",3.62,0.19,0,0,0,0,0,0
"SAOR","1_nSPC","Global",3.62,0.19,0,0,0.1,0.1,0,0
