"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"PARR","1_nSPC","0.82","0.3977","1.2000","3","1.885","4.321","0.12","0.120","0.0067","0.0067","0.0008","0.00080"
"PARR","2_BLT","0.82","0.3977","1.2000","3","1.885","4.321","0.20","0.099","0.0283","0.0095","0.0057","0.00094"
"PAXA","1_nSPC","0.9","-0.05795"," 1.81510","4.6","3.159","6.278","0.0087","0.0087","0.0019","0.0019","1.7e-05","1.7e-05"
"PAXA","2_BLT","0.9","-0.05795"," 1.81510","4.6","3.159","6.278","0.0168","0.0069","0.0056","0.0012","9.5e-05","8.4e-06"
"PEAS","1_nSPC","-1.2","-2.0445","-0.2697","2.9","1.992","3.963","0.102","0.10","0.002","0.0020","0.00021","0.00021"
"PEAS","2_BLT","-1.2","-2.0445","-0.2697","2.9","1.992","3.963","0.045","0.13","0.006","0.0021","0.00027","0.00028"
"PEMA","1_nSPC","-0.18","-1.0403"," 0.7255","2.8","1.769","4.182","0.014","0.014","0.0017","0.0017","2.5e-05","2.5e-05"
"PEMA","2_BLT","-0.18","-1.0403"," 0.7255","2.8","1.769","4.182","0.018","0.021","0.0046","0.0016","8.0e-05","3.4e-05"
"PEOU","1_nSPC","-0.87","-1.3404","-0.3413","2.3","1.231","3.822","0.080","0.08","0.012","0.012","0.00096","0.00096"
"PEOU","2_BLT","-0.87","-1.3404","-0.3413","2.3","1.231","3.822","0.047","0.11","0.076","0.033","0.00359","0.00351"
"PLDI","1_nSPC","-0.063","-0.49566"," 0.38789","2.3","1.934","2.794","0.49","0.49","0.034","0.034","0.017","0.017"
"PLDI","2_BLT","-0.063","-0.49566"," 0.38789","2.3","1.934","2.794","0.54","0.55","0.073","0.031","0.039","0.017"
"PLIM","1_nSPC","-1.6","-2.4666","-0.7958","3.3","1.278","6.424","0.177","0.18","0.0084","0.0084","0.0015","0.0015"
"PLIM","2_BLT","-1.6","-2.4666","-0.7958","3.3","1.278","6.424","0.038","0.17","0.0351","0.0106","0.0013","0.0018"
"PLJO","1_nSPC","0.27","-0.09488"," 0.63490","3.4","2.839","3.895","0.62","0.62","0.014","0.014","0.0088","0.0088"
"PLJO","2_BLT","0.27","-0.09488"," 0.63490","3.4","2.839","3.895","0.65","0.58","0.037","0.011","0.0239","0.0064"
"PLLA","1_nSPC","1.4","0.6991","2.0507","2.5","1.215","4.466","0.016","0.016","0.0049","0.0049","7.9e-05","7.9e-05"
"PLLA","2_BLT","1.4","0.6991","2.0507","2.5","1.215","4.466","0.081","0.022","0.0167","0.0067","1.3e-03","1.5e-04"
"PLPH","1_nSPC","-2.1","-3.156","-1.023","1.6","0.3259","4.7390","0.101","0.10","0.017","0.017","0.00176","0.0018"
"PLPH","2_BLT","-2.1","-3.156","-1.023","1.6","0.3259","4.7390","0.038","0.24","0.019","0.012","0.00071","0.0029"
"PLRH","1_nSPC","1.3","0.6389","1.9754","4.4","2.611","7.007","0.016","0.016","0.0023","0.0023","3.7e-05","3.7e-05"
"PLRH","2_BLT","1.3","0.6389","1.9754","4.4","2.611","7.007","0.063","0.018","0.0129","0.0029","8.2e-04","5.4e-05"
"PLTA","1_nSPC","0.65","0.1349","1.1534","2.4","1.668","3.516","0.037","0.037","0.0026","0.0026","9.6e-05","9.6e-05"
"PLTA","2_BLT","0.65","0.1349","1.1534","2.4","1.668","3.516","0.073","0.040","0.0085","0.0035","6.2e-04","1.4e-04"
"POCO","1_nSPC","0.74","0.3142","1.1869","5.6","3.211","8.979","0.11","0.110","0.038","0.038","0.0042","0.0042"
"POCO","2_BLT","0.74","0.3142","1.1869","5.6","3.211","8.979","0.16","0.085","0.287","0.052","0.0467","0.0044"
"POIM","1_nSPC","-0.89","-1.3748","-0.3871","2.4","2.040","2.828","0.18","0.18","0.0027","0.0027","0.00047","0.00047"
"POIM","2_BLT","-0.89","-1.3748","-0.3871","2.4","2.040","2.828","0.15","0.30","0.0074","0.0031","0.00113","0.00093"
"PSAT","1_nSPC","-0.23","-1.4246"," 0.9813","5.1","2.326","9.696","0.012","0.012","0.0019","0.0019","2.1e-05","2.1e-05"
