"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"TYCR","1_nSPC","0.61","-0.8010"," 1.9894","2.1"," 0.01392","10.83981","0.0051","0.0051","0.019","0.019","9.4e-05","9.4e-05"
"TYCR","2_BLT","0.61","-0.8010"," 1.9894","2.1"," 0.01392","10.83981","0.0083","0.0045","0.026","0.013","2.2e-04","5.7e-05"
"WRAS","1_nSPC","1.8","0.9894","2.5830","3.7","1.273","8.264","0.031","0.031","0.007","0.007","0.00022","2.2e-04"
"WRAS","2_BLT","1.8","0.9894","2.5830","3.7","1.273","8.264","0.052","0.009","0.011","0.003","0.00058","2.7e-05"
"XAME","1_nSPC","-0.31","-1.2462"," 0.6288","1.8","0.475","4.819","0.0151","0.0151","0.011","0.0112","1.7e-04","1.7e-04"
"XAME","2_BLT","-0.31","-1.2462"," 0.6288","1.8","0.475","4.819","0.0063","0.0086","0.006","0.0033","3.8e-05","2.8e-05"
"ZACO","1_nSPC","-0.98","-1.1987","-0.7322","2","1.796","2.301","0.52","0.52","0.0057","0.0057","0.003","0.0030"
"ZACO","2_BLT","-0.98","-1.1987","-0.7322","2","1.796","2.301","0.40","0.64","0.0099","0.0049","0.004","0.0031"
"ZEFL","1_nSPC","0.24","-0.0527"," 0.5261","2.9","2.253","3.615","0.18","0.18","0.0071","0.0071","0.0013","0.0013"
"ZEFL","2_BLT","0.24","-0.0527"," 0.5261","2.9","2.253","3.615","0.21","0.17","0.0250","0.0087","0.0053","0.0015"
"ZEVE","1_nSPC","-0.26","-0.57305"," 0.01405","1.6","1.318","1.911","0.22","0.22","0.0060","0.0060","0.0013","0.0013"
"ZEVE","2_BLT","-0.26","-0.57305"," 0.01405","1.6","1.318","1.911","0.22","0.26","0.0091","0.0057","0.0020","0.0015"
