"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"ECBC","2_BLT","Global",0,1.9,0.04,0.04,0.01,0,0,0
"ECMI","2_BLT","Global",0,1.9,0,0,0,0,0,0
"ECNE","1_nSPC","Global",0,1.9,0,0,0,0,0,0
"ECOP","1_nSPC","Global",0,1.9,0.02,0.02,0.01,0.01,0,0
"ECOP","2_BLT","Global",0,1.9,0.02,0.02,0,0,0,0
"ELBI","1_nSPC","Global",0,1.9,0.05,0.05,0.04,0.04,0,0
"ELBI","2_BLT","Global",0,1.9,0.07,0.07,0.02,0.01,0,0
"EMPE","1_nSPC","Global",0,1.9,0,0,0,0,0,0
"EMPE","2_BLT","Global",0,1.9,0,0,0.01,0,0,0
"EPFA","1_nSPC","Global",0,1.9,0.26,0.26,0.01,0.01,0,0
"EPFA","2_BLT","Global",0,1.9,0.22,0.22,0.01,0,0,0
"EPHE","1_nSPC","Global",0,1.9,0.14,0.14,0,0,0,0
"EPHE","2_BLT","Global",0,1.9,0.23,0.23,0.01,0,0,0
"EPHO","1_nSPC","Global",0,1.9,0.01,0.01,0,0,0,0
