"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"PSOL","1_nSPC","-0.36","-1.7895"," 1.3253","0.65","1.845e-07","8.559e-01","0.0116","0.0116","0.0737","0.074","8.6e-04","8.6e-04"
"PSOL","2_BLT","-0.36","-1.7895"," 1.3253","0.65","1.845e-07","8.559e-01","0.0036","0.0051","0.0058","0.009","2.1e-05","4.6e-05"
"PSPA","1_nSPC","-0.5","-0.98554","-0.04907","2.2","1.479","3.156","0.26","0.26","0.27","0.27","0.07","0.07"
"PSPA","2_BLT","-0.5","-0.98554","-0.04907","2.2","1.479","3.156","0.27","0.38","0.46","0.21","0.13","0.08"
"PSTE","1_nSPC","0.12","-0.2497"," 0.4833","4.4","3.313","5.577","0.20","0.2","0.0048","0.0048","0.00095","0.00095"
"PSTE","2_BLT","0.12","-0.2497"," 0.4833","4.4","3.313","5.577","0.22","0.2","0.0193","0.0044","0.00432","0.00090"
"PTEV","1_nSPC","-0.17","-0.5202"," 0.2001","1.9","1.405","2.626","0.11","0.11","0.0094","0.0094","0.0010","0.0010"
"PTEV","2_BLT","-0.17","-0.5202"," 0.2001","1.9","1.405","2.626","0.11","0.13","0.0192","0.0099","0.0022","0.0013"
"PTHE","1_nSPC","-1.1","-1.99764","-0.08994","1.9","0.571","4.922","0.080","0.080","0.0092","0.0092","7.4e-04","0.00074"
"PTHE","2_BLT","-1.1","-1.99764","-0.08994","1.9","0.571","4.922","0.011","0.031","0.0063","0.0034","6.8e-05","0.00010"
"PTMA","1_nSPC","-2.2","-4.1691","-0.1478","0.72","0.03068","4.03278","0.01066","0.0107","0.0269","0.0269","2.9e-04","0.00029"
"PTMA","2_BLT","-2.2","-4.1691","-0.1478","0.72","0.03068","4.03278","0.00072","0.0065","0.0067","0.0093","4.8e-06","0.00006"
"PTTI","1_nSPC","-1.8","-2.6983","-0.9572","2.4","0.6856","6.1251","0.074","0.074","0.044","0.044","0.0032","0.0032"
"PTTI","2_BLT","-1.8","-2.6983","-0.9572","2.4","0.6856","6.1251","0.022","0.120","0.091","0.037","0.0020","0.0045"
"PTTR","1_nSPC","-0.87","-2.3239"," 0.5644","4.9"," 0.6887","15.5597","0.0036","0.0036","0.059","0.059","0.00022","2.2e-04"
"PTTR","2_BLT","-0.87","-2.3239"," 0.5644","4.9"," 0.6887","15.5597","0.0014","0.0034","0.117","0.024","0.00017","8.1e-05"
"PTZE","1_nSPC","-1.4","-2.8100"," 0.1181","0.93","0.06297","4.24359","0.0091","0.0091","0.026","0.026","0.00023","0.00023"
"PTZE","2_BLT","-1.4","-2.8100"," 0.1181","0.93","0.06297","4.24359","0.0073","0.0280","0.016","0.017","0.00011","0.00048"
"PYDI","1_nSPC","-0.84","-1.1846","-0.5129","2.4","2.044","2.759","0.30","0.30","0.0025","0.0025","0.00075","0.00075"
"PYDI","2_BLT","-0.84","-1.1846","-0.5129","2.4","2.044","2.759","0.22","0.39","0.0112","0.0047","0.00244","0.00186"
"RHRE","1_nSPC","-2.1","-3.5347","-0.6589","2.6","0.6569","7.0049","0.114","0.11","0.0031","0.0031","0.00035","0.00035"
"RHRE","2_BLT","-2.1","-3.5347","-0.6589","2.6","0.6569","7.0049","0.065","0.37","0.0075","0.0029","0.00049","0.00109"
"SACA","1_nSPC","-0.73","-1.56121"," 0.08832","2.6","1.079","5.064","0.0329","0.033","0.0035","0.0035","1.1e-04","1.1e-04"
"SACA","2_BLT","-0.73","-1.56121"," 0.08832","2.6","1.079","5.064","0.0074","0.015","0.0081","0.0032","6.1e-05","4.9e-05"
"SADI","1_nSPC","-0.52","-2.0872"," 1.0960","4.4"," 1.029","13.600","0.016","0.016","0.0022","0.0022","3.5e-05","3.5e-05"
"SADI","2_BLT","-0.52","-2.0872"," 1.0960","4.4"," 1.029","13.600","0.021","0.035","0.0067","0.0015","1.4e-04","5.4e-05"
"SASP","1_nSPC","0.27","-0.1844"," 0.7263","1.7","1.326","2.053","0.13","0.13","0.0021","0.0021","0.00027","0.00027"
"SASP","2_BLT","0.27","-0.1844"," 0.7263","1.7","1.326","2.053","0.16","0.12","0.0033","0.0020","0.00051","0.00024"
"SATI","1_nSPC","-0.036","-0.40766"," 0.33130","2.9","2.394","3.553","0.18","0.18","0.0026","0.0026","0.00047","0.00047"
"SATI","2_BLT","-0.036","-0.40766"," 0.33130","2.9","2.394","3.553","0.18","0.19","0.0084","0.0029","0.00153","0.00054"
"SCAL","1_nSPC","-0.69","-1.6306"," 0.2730","1.9","1.243","2.813","0.042","0.042","0.0016","0.0016","6.6e-05","6.6e-05"
"SCAL","2_BLT","-0.69","-1.6306"," 0.2730","1.9","1.243","2.813","0.022","0.042","0.0033","0.0017","7.3e-05","7.3e-05"
"SCFO","1_nSPC","-0.5","-0.8000","-0.1582","2.4","2.017","2.756","0.33","0.33","0.0030","0.0030","0.00099","0.00099"
"SCFO","2_BLT","-0.5","-0.8000","-0.1582","2.4","2.017","2.756","0.35","0.47","0.0069","0.0029","0.00241","0.00136"
"SCFR","1_nSPC","-1.1","-1.5703","-0.5533","1.8","1.176","2.652","0.10","0.10","0.0029","0.0029","0.00030","0.00030"
"SCFR","2_BLT","-1.1","-1.5703","-0.5533","1.8","1.176","2.652","0.11","0.26","0.0067","0.0037","0.00073","0.00095"
"SCGL","1_nSPC","-1.4","-2.1293","-0.6718","2.4","1.402","3.736","0.056","0.056","0.0022","0.0022","0.00012","0.00012"
"SCGL","2_BLT","-1.4","-2.1293","-0.6718","2.4","1.402","3.736","0.038","0.141","0.0060","0.0025","0.00023","0.00036"
"SCLY","1_nSPC","-1.4","-3.3282"," 0.6071","11"," 0.08995","76.49551","0.0151","0.015","0.0042","0.00424","6.4e-05","6.4e-05"
"SCLY","2_BLT","-1.4","-3.3282"," 0.6071","11"," 0.08995","76.49551","0.0018","0.007","0.0017","0.00015","3.0e-06","1.1e-06"
"SCNI","1_nSPC","-2.6","-4.006","-1.119","1","0.2283","2.7416","0.0344","0.034","0.0022","0.0022","7.4e-05","7.4e-05"
"SCNI","2_BLT","-2.6","-4.006","-1.119","1","0.2283","2.7416","0.0066","0.082","0.0025","0.0025","1.6e-05","2.0e-04"
"SCOV","1_nSPC","-0.04","-0.38588"," 0.30205","2.2","1.817","2.704","0.14","0.14","0.0020","0.0020","0.00028","0.00028"
